year,edition,idno,cntry,gndr,yrbrn,agea,eisced,edlvdfr,ppltrst,trstplt,pplfair,pplhlp,ecohenv,scnsenv,stflife,stfdem,trstprl,education
2002,6.7,10326,FR,1,1969,34,0,,1,1,5,6,2,3,8,3,4,
2002,6.7,10327,FR,1,1950,53,0,,4,5,7,5,2,1,9,8,6,
2002,6.7,10328,FR,2,1982,21,0,,5,6,5,5,3,3,7,7,8,
2002,6.7,10329,FR,2,1947,56,0,,7,2,6,5,1,4,2,3,4,
2002,6.7,10330,FR,1,1926,77,0,,6,4,3,4,3,2,8,2,3,
2002,6.7,10331,FR,2,1938,65,0,,3,2,4,3,2,4,8,6,4,
2002,6.7,10332,FR,1,1952,51,0,,6,4,6,2,2,3,8,7,6,
2002,6.7,10333,FR,1,1974,29,0,,1,1,5,3,4,4,9,1,0,
2002,6.7,10334,FR,2,1939,64,0,,5,5,10,5,2,2,8,7,5,
2002,6.7,10335,FR,2,1968,35,0,,0,4,0,4,1,5,2,4,2,
2002,6.7,10336,FR,2,1969,34,0,,0,5,10,5,1,2,10,5,0,
2002,6.7,10337,FR,2,1982,21,0,,5,2,3,4,3,2,5,5,4,
2002,6.7,10338,FR,1,1981,22,0,,7,0,7,7,2,1,1,3,2,
2002,6.7,10339,FR,1,1959,44,0,,3,6,5,5,4,2,7,4,6,
2002,6.7,10340,FR,1,1972,31,0,,3,2,4,4,5,2,7,9,2,
2002,6.7,10341,FR,2,1973,30,0,,0,2,0,10,1,2,8,4,3,
2002,6.7,10342,FR,1,1933,70,0,,4,5,6,7,2,2,7,5,5,
2002,6.7,10343,FR,1,1983,20,0,,5,1,4,3,3,3,4,0,1,
2002,6.7,10344,FR,2,1931,72,0,,0,2,5,5,3,4,5,5,4,
2002,6.7,10345,FR,2,1963,40,0,,3,3,1,3,8,1,0,4,5,
2002,6.7,10346,FR,1,1974,29,0,,0,4,10,10,1,1,10,1,2,
2002,6.7,10347,FR,2,1977,26,0,,7,5,7,5,4,4,7,7,8,
2002,6.7,10348,FR,2,1966,37,0,,3,5,6,6,4,2,8,5,8,
2002,6.7,10349,FR,2,1948,55,0,,0,0,8,0,1,2,0,0,0,
2002,6.7,10350,FR,2,1928,75,0,,5,2,5,10,1,1,5,2,4,
2002,6.7,10351,FR,2,1940,63,0,,5,4,8,3,2,2,7,4,4,
2002,6.7,10352,FR,2,1971,32,0,,6,4,8,4,2,2,6,3,5,
2002,6.7,10353,FR,1,1933,70,0,,6,3,4,3,1,2,6,5,88,
2002,6.7,10354,FR,2,1935,68,0,,5,7,8,5,2,3,8,7,5,
2002,6.7,10355,FR,2,1945,58,0,,5,3,6,3,3,2,5,5,5,
2002,6.7,10356,FR,2,1958,45,0,,5,5,10,5,3,2,9,10,5,
2002,6.7,10357,FR,2,1963,40,0,,4,2,4,3,2,2,4,6,4,
2002,6.7,10358,FR,2,1942,61,0,,0,2,5,5,3,3,5,0,3,
2002,6.7,10359,FR,2,1943,60,0,,5,6,4,6,2,2,4,88,88,
2002,6.7,10360,FR,2,1970,33,0,,2,0,5,1,3,3,9,2,2,
2002,6.7,10361,FR,1,1986,17,0,,8,7,7,6,3,3,9,8,8,
2002,6.7,10362,FR,2,1956,47,0,,0,3,5,8,2,3,88,0,3,
2002,6.7,10363,FR,1,1944,59,0,,2,0,4,0,2,5,9,0,0,
2002,6.7,10364,FR,1,1911,92,0,,5,9,5,8,4,1,7,8,10,
2002,6.7,10365,FR,2,1929,74,0,,4,4,6,6,3,2,7,5,4,
2002,6.7,10366,FR,2,1955,48,0,,4,2,4,3,3,3,5,5,2,
2002,6.7,10367,FR,2,1963,40,0,,5,0,5,3,3,4,3,6,2,
2002,6.7,10368,FR,1,1943,60,0,,6,6,7,7,4,2,8,9,8,
2002,6.7,10369,FR,1,1946,57,0,,6,4,6,2,4,2,5,7,3,
2002,6.7,10370,FR,1,1928,75,0,,5,2,5,3,2,2,2,1,1,
2002,6.7,10371,FR,1,1925,78,0,,5,0,2,3,1,3,5,2,0,
2002,6.7,10372,FR,2,1985,18,0,,7,6,5,6,5,3,9,7,7,
2002,6.7,10373,FR,1,1977,26,0,,5,0,7,3,1,4,4,2,0,
2002,6.7,10374,FR,2,1947,56,0,,6,5,6,7,2,4,6,5,5,
2002,6.7,10375,FR,1,1965,38,0,,5,6,8,6,3,2,8,7,8,
2002,6.7,10376,FR,1,1984,19,0,,7,4,5,2,1,2,6,7,6,
2002,6.7,10377,FR,2,1935,68,0,,3,0,3,1,1,3,5,3,0,
2002,6.7,10378,FR,1,1965,38,0,,5,3,5,3,3,2,6,4,3,
2002,6.7,10379,FR,2,1963,40,0,,10,0,9,9,2,2,5,1,1,
2002,6.7,10380,FR,1,1931,72,0,,5,4,8,4,3,3,8,4,7,
2002,6.7,10381,FR,1,1944,59,0,,7,6,7,4,4,2,6,4,6,
2002,6.7,10382,FR,1,1965,38,0,,4,3,6,2,5,3,7,1,3,
2002,6.7,10383,FR,2,1957,46,0,,5,1,7,5,2,2,5,4,1,
2002,6.7,10384,FR,1,1982,21,0,,2,2,3,7,1,4,8,0,5,
2002,6.7,10385,FR,2,1981,22,0,,8,4,8,8,3,4,10,2,5,
2002,6.7,10386,FR,2,1987,16,0,,4,4,5,0,2,4,5,1,3,
2002,6.7,10387,FR,1,1975,28,0,,3,6,4,2,2,2,6,4,4,
2002,6.7,10388,FR,2,1958,45,0,,3,4,7,5,3,2,8,7,5,
2002,6.7,10389,FR,2,1968,35,0,,5,3,8,7,3,3,7,5,3,
2002,6.7,10390,FR,2,1977,26,0,,4,3,7,3,2,3,7,4,88,
2002,6.7,10391,FR,1,1937,66,0,,4,3,6,2,2,3,7,8,2,
2002,6.7,10392,FR,2,1939,64,0,,1,1,8,2,2,2,5,4,1,
2002,6.7,10393,FR,2,1918,85,0,,8,5,7,8,3,2,4,6,3,
2002,6.7,10394,FR,1,1958,45,0,,7,5,8,5,2,4,8,9,7,
2002,6.7,10395,FR,1,1970,33,0,,6,2,8,9,2,2,8,6,5,
2002,6.7,10396,FR,2,1969,34,0,,2,6,3,4,2,1,8,7,6,
2002,6.7,10397,FR,1,1952,51,0,,5,1,8,0,2,3,3,5,3,
2002,6.7,10398,FR,2,1968,35,0,,5,5,8,2,2,2,5,4,5,
2002,6.7,10399,FR,1,1978,25,0,,3,0,3,1,4,5,7,8,7,
2002,6.7,10400,FR,2,1968,35,0,,5,5,5,7,2,3,8,5,5,
2002,6.7,10401,FR,1,1941,62,0,,4,3,6,5,3,2,4,5,2,
2002,6.7,10402,FR,1,1971,32,0,,3,4,8,5,4,3,9,3,5,
2002,6.7,10403,FR,1,1975,28,0,,5,3,5,4,2,3,8,4,4,
2002,6.7,10404,FR,1,1952,51,0,,7,9,7,5,1,3,7,7,10,
2002,6.7,10405,FR,1,1971,32,0,,0,2,5,5,5,1,8,0,5,
2002,6.7,10406,FR,1,1957,46,0,,9,3,10,3,2,3,6,4,5,
2002,6.7,10407,FR,1,1948,55,0,,5,3,3,3,3,2,7,6,3,
2002,6.7,10408,FR,2,1966,37,0,,7,5,7,5,4,3,7,7,5,
2002,6.7,10409,FR,2,1972,31,0,,6,6,9,7,3,2,6,6,6,
2002,6.7,10410,FR,2,1936,67,0,,0,3,0,0,1,2,4,7,0,
2002,6.7,10411,FR,2,1980,23,0,,6,5,7,5,2,2,4,4,6,
2002,6.7,10412,FR,1,1935,68,0,,5,0,5,5,2,2,10,5,5,
2002,6.7,10413,FR,2,1953,50,0,,5,5,8,7,3,2,8,1,5,
2002,6.7,10414,FR,2,1962,41,0,,0,5,7,7,1,1,8,0,8,
2002,6.7,10415,FR,1,1970,33,0,,3,6,7,5,4,2,4,6,6,
2002,6.7,10416,FR,1,1979,24,0,,9,5,7,5,2,2,4,5,4,
2002,6.7,10417,FR,2,1925,78,0,,5,2,4,4,2,4,4,5,2,
2002,6.7,10418,FR,2,1924,79,0,,5,0,7,6,4,2,5,5,0,
2002,6.7,10419,FR,1,1937,66,0,,7,5,7,3,2,3,7,5,5,
2002,6.7,10420,FR,1,1935,68,0,,5,2,4,4,4,3,5,3,2,
2002,6.7,10421,FR,1,1916,87,0,,0,0,0,1,1,4,5,2,0,
2002,6.7,10422,FR,2,1930,73,0,,8,3,8,5,2,4,8,2,3,
2002,6.7,10423,FR,2,1959,44,0,,3,3,4,3,2,2,7,4,2,
2002,6.7,10424,FR,1,1939,64,0,,4,5,8,8,2,1,2,6,4,
2002,6.7,10425,FR,2,1951,52,0,,4,0,5,2,1,5,4,5,0,
2002,6.7,10426,FR,1,1931,72,0,,6,2,5,4,2,3,8,4,3,
2002,6.7,10427,FR,1,1964,39,0,,5,5,2,0,4,2,7,1,4,
2002,6.7,10428,FR,2,1982,21,0,,6,4,6,1,2,2,8,3,6,
2002,6.7,10429,FR,2,1924,79,0,,5,5,6,0,2,1,5,5,5,
2002,6.7,10430,FR,2,1976,27,0,,7,6,6,5,4,2,9,8,6,
2002,6.7,10431,FR,2,1971,32,0,,3,0,4,4,1,2,10,5,1,
2002,6.7,10432,FR,1,1911,92,0,,0,5,4,5,2,3,4,2,5,
2002,6.7,10433,FR,2,1954,49,0,,5,3,8,4,1,4,2,3,6,
2002,6.7,10434,FR,2,1975,28,0,,5,2,5,2,2,3,5,4,4,
2002,6.7,10435,FR,1,1984,19,0,,5,6,7,6,4,3,8,7,7,
2002,6.7,10436,FR,2,1963,40,0,,4,3,7,7,2,2,7,4,5,
2002,6.7,10437,FR,1,1953,50,0,,3,1,3,2,2,2,3,1,2,
2002,6.7,10438,FR,2,1936,67,0,,2,5,8,5,4,2,8,5,4,
2002,6.7,10439,FR,2,1978,25,0,,5,5,7,5,3,5,7,5,5,
2002,6.7,10440,FR,1,1984,19,0,,7,5,8,6,1,2,7,1,4,
2002,6.7,10441,FR,2,1927,76,0,,9,3,8,5,3,3,10,5,88,
2002,6.7,10442,FR,2,1982,21,0,,1,7,0,9,1,4,7,0,2,
2002,6.7,10443,FR,1,1972,31,0,,5,4,5,4,4,2,7,6,6,
2002,6.7,10444,FR,1,1985,18,0,,8,4,7,2,2,3,8,3,5,
2002,6.7,10445,FR,2,1968,35,0,,5,8,8,8,2,4,10,6,8,
2002,6.7,10446,FR,2,1943,60,0,,5,4,9,9,3,2,6,4,2,
2002,6.7,10447,FR,2,1928,75,0,,5,5,4,5,2,2,9,5,5,
2002,6.7,10448,FR,2,1959,44,0,,5,2,3,8,4,4,8,4,3,
2002,6.7,10449,FR,2,1945,58,0,,2,2,4,1,1,1,10,2,1,
2002,6.7,10450,FR,1,1936,67,0,,5,3,8,6,2,1,7,6,3,
2002,6.7,10451,FR,2,1935,68,0,,4,5,2,4,8,2,7,5,88,
2002,6.7,10452,FR,1,1941,62,0,,8,5,7,7,1,3,9,4,4,
2002,6.7,10453,FR,1,1953,50,0,,5,3,5,8,3,2,0,9,5,
2002,6.7,10454,FR,1,1967,36,0,,4,4,7,6,2,2,6,4,5,
2002,6.7,10455,FR,1,1968,35,0,,3,3,3,3,4,4,8,7,4,
2002,6.7,10456,FR,2,1928,75,0,,5,7,10,8,2,5,6,6,4,
2002,6.7,10457,FR,1,1977,26,0,,5,1,6,6,1,3,8,2,5,
2002,6.7,10458,FR,2,1940,63,0,,5,5,8,5,2,2,10,4,5,
2002,6.7,10459,FR,1,1977,26,0,,8,6,7,5,2,2,3,6,5,
2002,6.7,10460,FR,1,1942,61,0,,5,4,5,3,4,2,7,7,4,
2002,6.7,10461,FR,2,1931,72,0,,6,2,8,3,3,2,8,4,4,
2002,6.7,10462,FR,1,1963,40,0,,7,0,3,6,1,1,9,5,0,
2002,6.7,10463,FR,2,1934,69,0,,8,3,5,2,2,2,0,88,3,
2002,6.7,10464,FR,1,1979,24,0,,5,3,5,3,4,2,8,8,5,
2002,6.7,10465,FR,1,1914,89,0,,88,5,88,88,1,1,8,9,7,
2002,6.7,10466,FR,1,1952,51,0,,7,4,6,7,3,2,9,8,5,
2002,6.7,10467,FR,2,1979,24,0,,5,4,6,6,2,4,8,88,5,
2002,6.7,10468,FR,2,1926,77,0,,5,6,8,4,2,3,5,3,4,
2002,6.7,10469,FR,1,1957,46,0,,7,4,3,4,2,3,8,4,8,
2002,6.7,10470,FR,2,1946,57,0,,8,6,8,0,3,2,8,7,7,
2002,6.7,10471,FR,2,1925,78,0,,9,6,8,6,1,2,7,5,5,
2002,6.7,10472,FR,1,1961,42,0,,5,1,8,8,1,3,5,5,1,
2002,6.7,10473,FR,1,1966,37,0,,3,3,4,5,2,3,3,7,5,
2002,6.7,10474,FR,2,1982,21,0,,3,2,8,3,2,4,6,2,2,
2002,6.7,10475,FR,2,1955,48,0,,0,6,2,5,2,1,8,5,8,
2002,6.7,10476,FR,2,1965,38,0,,2,5,4,1,3,3,7,9,7,
2002,6.7,10477,FR,1,1924,79,0,,7,0,0,6,8,2,0,10,0,
2002,6.7,10478,FR,2,1920,83,0,,7,5,9,5,2,2,10,8,3,
2002,6.7,10479,FR,1,1967,36,0,,7,4,8,5,2,4,7,5,5,
2002,6.7,10480,FR,1,1923,80,0,,5,3,8,7,3,2,6,2,4,
2002,6.7,10481,FR,2,1916,87,0,,5,5,7,7,3,2,9,5,5,
2002,6.7,10482,FR,2,1944,59,0,,1,0,5,1,1,2,10,2,0,
2002,6.7,10483,FR,1,1934,69,0,,5,0,5,0,1,1,2,3,2,
2002,6.7,10484,FR,1,1971,32,0,,2,0,4,7,2,2,2,0,0,
2002,6.7,10485,FR,2,1930,73,0,,4,2,5,3,1,4,5,6,2,
2002,6.7,10486,FR,2,1970,33,0,,3,4,5,4,1,3,8,4,4,
2002,6.7,10487,FR,2,1960,43,0,,4,5,8,6,1,5,4,2,6,
2002,6.7,10488,FR,2,1988,15,0,,0,4,6,4,2,2,10,7,88,
2002,6.7,10489,FR,1,1963,40,0,,5,5,7,3,4,2,5,4,1,
2002,6.7,10490,FR,1,1982,21,0,,7,4,7,1,2,3,7,2,2,
2002,6.7,10491,FR,1,1948,55,0,,1,7,3,3,2,2,8,6,8,
2002,6.7,10492,FR,1,1977,26,0,,0,2,7,5,2,2,10,8,1,
2002,6.7,10493,FR,2,1979,24,0,,5,6,8,5,5,5,8,88,8,
2002,6.7,10494,FR,2,1953,50,0,,3,2,5,5,2,2,5,2,5,
2002,6.7,10495,FR,1,1965,38,0,,6,4,6,4,1,2,7,7,6,
2002,6.7,10496,FR,1,1934,69,0,,6,6,7,5,2,2,8,7,6,
2002,6.7,10497,FR,1,1921,82,0,,1,5,8,7,1,4,8,5,5,
2002,6.7,10498,FR,1,1957,46,0,,0,5,5,10,2,4,10,10,5,
2002,6.7,10499,FR,1,1961,42,0,,5,6,7,2,3,2,8,5,6,
2002,6.7,10500,FR,2,1940,63,0,,1,0,1,0,3,5,0,0,0,
2002,6.7,10501,FR,1,1962,41,0,,4,2,4,4,2,4,9,5,4,
2002,6.7,10502,FR,1,1934,69,0,,2,5,5,5,1,1,5,5,0,
2002,6.7,10503,FR,2,1947,56,0,,8,2,6,6,3,3,4,0,0,
2002,6.7,10504,FR,2,1972,31,0,,0,5,6,5,2,3,10,7,5,
2002,6.7,10505,FR,1,1923,80,0,,0,1,1,1,2,3,5,2,0,
2002,6.7,10506,FR,1,1935,68,0,,0,0,8,5,3,4,8,4,4,
2002,6.7,10507,FR,1,1963,40,0,,8,5,8,8,4,1,10,5,5,
2002,6.7,10508,FR,1,1934,69,0,,2,5,1,5,3,2,8,8,7,
2002,6.7,10509,FR,2,1974,29,0,,3,5,4,4,4,2,10,8,4,
2002,6.7,10510,FR,1,1920,83,0,,5,8,7,5,3,2,10,10,6,
2002,6.7,10511,FR,2,1937,66,0,,8,3,8,7,4,2,8,7,5,
2002,6.7,10512,FR,2,1969,34,0,,7,7,9,9,1,4,10,9,6,
2002,6.7,10513,FR,1,1950,53,0,,5,5,6,4,4,2,8,6,5,
2002,6.7,10514,FR,1,1966,37,0,,5,6,5,5,1,1,7,8,8,
2002,6.7,10515,FR,2,1929,74,0,,5,0,0,0,1,1,3,0,0,
2002,6.7,10516,FR,2,1915,88,0,,8,0,10,7,4,3,7,4,0,
2002,6.7,10517,FR,1,1964,39,0,,9,5,9,2,4,2,9,8,7,
2002,6.7,10518,FR,2,1972,31,0,,5,4,8,5,2,2,8,5,5,
2002,6.7,10519,FR,2,1934,69,0,,6,7,8,8,3,2,8,7,7,
2002,6.7,10520,FR,2,1979,24,0,,2,3,5,2,3,3,8,4,5,
2002,6.7,10521,FR,2,1938,65,0,,0,5,8,5,5,1,8,10,10,
2002,6.7,10522,FR,2,1980,23,0,,7,2,8,3,4,3,8,6,5,
2002,6.7,10523,FR,1,1931,72,0,,10,0,5,5,1,5,8,5,10,
2002,6.7,10524,FR,2,1935,68,0,,4,4,4,4,2,3,6,7,4,
2002,6.7,10525,FR,2,1980,23,0,,5,3,8,3,2,1,8,6,2,
2002,6.7,10526,FR,1,1938,65,0,,7,4,7,5,2,3,9,6,6,
2002,6.7,10527,FR,2,1961,42,0,,4,4,5,5,2,2,9,9,7,
2002,6.7,10528,FR,2,1953,50,0,,5,4,2,8,2,4,9,6,5,
2002,6.7,10529,FR,1,1945,58,0,,8,5,8,7,4,2,8,8,8,
2002,6.7,10530,FR,2,1948,55,0,,5,1,4,2,2,4,7,2,1,
2002,6.7,10531,FR,2,1977,26,0,,4,5,5,4,2,3,7,8,6,
2002,6.7,10532,FR,2,1920,83,0,,4,4,4,6,1,1,8,5,5,
2002,6.7,10533,FR,2,1956,47,0,,5,0,7,0,1,4,4,2,0,
2002,6.7,10534,FR,1,1969,34,0,,7,5,6,2,5,2,8,9,7,
2002,6.7,10535,FR,1,1956,47,0,,4,3,6,5,1,4,6,4,4,
2002,6.7,10536,FR,1,1961,42,0,,9,7,9,5,2,3,10,7,9,
2002,6.7,10537,FR,2,1955,48,0,,2,1,10,5,1,3,7,5,3,
2002,6.7,10538,FR,1,1957,46,0,,4,4,6,6,4,2,2,4,5,
2002,6.7,10539,FR,2,1980,23,0,,5,7,7,6,4,2,9,7,6,
2002,6.7,10540,FR,2,1930,73,0,,2,2,7,4,3,2,7,5,5,
2002,6.7,10541,FR,2,1946,57,0,,2,5,5,3,4,4,2,5,7,
2002,6.7,10542,FR,2,1974,29,0,,4,2,6,7,2,3,5,4,3,
2002,6.7,10543,FR,1,1959,44,0,,6,6,6,6,2,3,8,7,6,
2002,6.7,10544,FR,2,1928,75,0,,5,5,8,5,3,2,10,7,4,
2002,6.7,10545,FR,2,1945,58,0,,5,5,8,5,1,3,8,7,5,
2002,6.7,10546,FR,1,1937,66,0,,2,1,3,2,2,2,8,8,5,
2002,6.7,10547,FR,2,1945,58,0,,3,4,2,3,2,1,5,5,4,
2002,6.7,10548,FR,2,1975,28,0,,5,6,8,5,2,2,9,4,3,
2002,6.7,10549,FR,1,1984,19,0,,6,5,4,3,2,3,8,5,5,
2002,6.7,10550,FR,2,1971,32,0,,5,1,7,1,3,2,5,2,2,
2002,6.7,10551,FR,2,1981,22,0,,4,6,6,5,3,2,9,8,3,
2002,6.7,10552,FR,1,1950,53,0,,6,4,5,7,5,2,10,5,7,
2002,6.7,10553,FR,1,1977,26,0,,5,5,8,5,3,3,7,5,5,
2002,6.7,10554,FR,1,1970,33,0,,5,2,5,5,5,2,5,0,0,
2002,6.7,10555,FR,1,1927,76,0,,4,6,3,6,3,3,8,8,5,
2002,6.7,10556,FR,1,1953,50,0,,5,0,8,3,1,2,10,10,3,
2002,6.7,10557,FR,2,1988,15,0,,7,4,9,9,3,2,9,7,5,
2002,6.7,10558,FR,2,1947,56,0,,5,3,6,3,2,1,5,4,3,
2002,6.7,10559,FR,2,1956,47,0,,8,6,9,8,4,2,9,7,5,
2002,6.7,10560,FR,2,1948,55,0,,7,4,3,4,1,4,0,4,2,
2002,6.7,10561,FR,2,1974,29,0,,6,2,4,5,2,3,8,8,2,
2002,6.7,10562,FR,1,1931,72,0,,2,3,5,2,5,2,8,7,6,
2002,6.7,10563,FR,1,1936,67,0,,5,5,5,8,2,2,8,4,5,
2002,6.7,10564,FR,2,1932,71,0,,5,6,8,8,1,4,9,6,4,
2002,6.7,10565,FR,2,1979,24,0,,5,6,10,8,2,2,7,8,5,
2002,6.7,10566,FR,1,1978,25,0,,5,3,3,6,3,1,5,4,3,
2002,6.7,10567,FR,1,1955,48,0,,5,8,0,0,2,1,0,0,5,
2002,6.7,10568,FR,1,1977,26,0,,7,8,9,5,2,2,10,5,7,
2002,6.7,10569,FR,1,1982,21,0,,2,0,5,2,1,5,4,3,1,
2002,6.7,10570,FR,2,1925,78,0,,0,10,2,3,2,3,4,3,10,
2002,6.7,10571,FR,1,1921,82,0,,5,7,8,8,2,2,9,7,8,
2002,6.7,10572,FR,2,1976,27,0,,5,5,10,5,2,3,10,8,5,
2002,6.7,10573,FR,2,1974,29,0,,4,5,8,6,4,3,6,8,6,
2002,6.7,10574,FR,2,1981,22,0,,7,5,10,0,2,4,10,3,4,
2002,6.7,10575,FR,2,1976,27,0,,8,5,8,6,3,2,10,7,7,
2002,6.7,10576,FR,2,1966,37,0,,3,2,4,2,2,2,5,3,2,
2002,6.7,10577,FR,2,1976,27,0,,4,3,3,3,2,4,7,0,0,
2002,6.7,10578,FR,1,1952,51,0,,7,6,6,4,3,2,8,5,7,
2002,6.7,10579,FR,1,1920,83,0,,7,4,8,5,4,2,8,88,5,
2002,6.7,10580,FR,2,1974,29,0,,5,1,5,5,2,2,10,3,88,
2002,6.7,10581,FR,2,1973,30,0,,2,2,5,5,2,3,4,4,3,
2002,6.7,10582,FR,2,1971,32,0,,2,1,4,5,3,3,2,0,4,
2002,6.7,10583,FR,2,1974,29,0,,5,7,7,5,4,2,9,7,10,
2002,6.7,10584,FR,1,1972,31,0,,0,0,5,5,5,1,10,2,2,
2002,6.7,10585,FR,2,1947,56,0,,2,4,5,2,2,4,4,4,5,
2002,6.7,10586,FR,2,1975,28,0,,0,3,5,0,4,3,8,10,7,
2002,6.7,10587,FR,1,1950,53,0,,2,7,3,5,3,2,5,5,7,
2002,6.7,10588,FR,1,1962,41,0,,7,6,4,4,2,5,3,9,6,
2002,6.7,10589,FR,1,1972,31,0,,4,2,5,2,3,2,8,4,5,
2002,6.7,10590,FR,1,1936,67,0,,6,7,7,4,5,4,7,9,8,
2002,6.7,10591,FR,1,1963,40,0,,6,3,6,4,1,5,4,4,2,
2002,6.7,10592,FR,1,1941,62,0,,5,8,5,5,2,2,8,7,5,
2002,6.7,10593,FR,1,1968,35,0,,5,0,5,0,3,8,8,8,5,
2002,6.7,10594,FR,1,1945,58,0,,6,3,4,5,4,2,3,6,7,
2002,6.7,10595,FR,1,1954,49,0,,7,0,8,5,3,4,10,4,3,
2002,6.7,10596,FR,2,1969,34,0,,8,4,5,7,1,2,7,6,6,
2002,6.7,10597,FR,2,1965,38,0,,6,4,4,2,3,4,4,2,4,
2002,6.7,10598,FR,2,1922,81,0,,4,3,6,3,3,2,8,5,4,
2002,6.7,10599,FR,1,1954,49,0,,5,2,8,7,3,3,0,5,5,
2002,6.7,10600,FR,2,1949,54,0,,0,7,0,6,5,8,4,5,88,
2002,6.7,10601,FR,2,1946,57,0,,2,3,0,2,3,4,4,5,3,
2002,6.7,10602,FR,2,1982,21,0,,7,5,8,8,2,3,10,6,5,
2002,6.7,10603,FR,1,1967,36,0,,6,3,6,5,2,3,8,5,8,
2002,6.7,10604,FR,2,1931,72,0,,2,3,8,6,2,2,7,5,3,
2002,6.7,10605,FR,2,1966,37,0,,7,3,8,9,1,4,8,4,3,
2002,6.7,10606,FR,1,1950,53,0,,5,3,10,0,4,2,2,2,0,
2002,6.7,10607,FR,1,1956,47,0,,5,0,5,5,2,1,5,8,8,
2002,6.7,10608,FR,1,1952,51,0,,4,2,3,3,2,3,0,3,5,
2002,6.7,10609,FR,2,1965,38,0,,1,5,5,2,8,4,5,9,6,
2002,6.7,10610,FR,1,1956,47,0,,8,6,8,5,3,2,7,3,7,
2002,6.7,10611,FR,1,1956,47,0,,6,6,7,4,4,2,8,6,7,
2002,6.7,10612,FR,2,1977,26,0,,5,2,6,6,2,3,9,3,4,
2002,6.7,10613,FR,1,1942,61,0,,2,0,5,5,4,2,7,3,0,
2002,6.7,10614,FR,1,1988,15,0,,4,4,4,6,3,4,4,5,4,
2002,6.7,10615,FR,1,1934,69,0,,5,3,8,10,2,1,7,4,5,
2002,6.7,10616,FR,1,1942,61,0,,5,8,5,5,2,4,10,5,5,
2002,6.7,10617,FR,1,1934,69,0,,5,6,5,2,2,1,6,5,8,
2002,6.7,10618,FR,2,1985,18,0,,4,4,5,3,2,3,3,5,5,
2002,6.7,10619,FR,2,1972,31,0,,5,4,7,6,2,3,5,4,3,
2002,6.7,10620,FR,2,1930,73,0,,0,3,5,5,3,2,3,0,5,
2002,6.7,10621,FR,1,1928,75,0,,5,0,8,4,2,2,5,3,4,
2002,6.7,10622,FR,2,1946,57,0,,0,4,3,3,1,1,6,6,4,
2002,6.7,10623,FR,2,1978,25,0,,4,3,1,5,5,2,5,3,5,
2002,6.7,10624,FR,2,1967,36,0,,8,7,8,5,4,3,10,9,6,
2002,6.7,10625,FR,2,1932,71,0,,2,1,2,2,3,3,7,88,1,
2002,6.7,10626,FR,2,1928,75,0,,5,2,5,6,4,5,3,2,3,
2002,6.7,10627,FR,2,1929,74,0,,5,4,7,8,4,1,8,5,4,
2002,6.7,10628,FR,2,1956,47,0,,8,6,8,5,2,1,7,6,6,
2002,6.7,10629,FR,2,1958,45,0,,2,5,2,5,4,1,3,8,4,
2002,6.7,10630,FR,2,1942,61,0,,5,9,5,5,1,5,9,7,8,
2002,6.7,10631,FR,2,1960,43,0,,0,5,3,0,1,1,0,0,0,
2002,6.7,10632,FR,2,1975,28,0,,5,3,7,4,2,2,8,5,3,
2002,6.7,10633,FR,2,1981,22,0,,0,5,6,0,4,1,5,8,5,
2002,6.7,10634,FR,2,1979,24,0,,5,3,3,5,1,3,6,5,5,
2002,6.7,10635,FR,1,1961,42,0,,5,2,4,4,1,3,8,7,88,
2002,6.7,10636,FR,1,1948,55,0,,6,8,7,6,4,2,7,8,9,
2002,6.7,10637,FR,1,1954,49,0,,0,5,3,5,4,3,4,9,8,
2002,6.7,10638,FR,1,1958,45,0,,8,6,8,5,1,3,8,2,5,
2002,6.7,10639,FR,1,1954,49,0,,3,0,3,5,1,2,0,0,3,
2002,6.7,10640,FR,2,1923,80,0,,5,5,5,5,8,8,8,5,5,
2002,6.7,10641,FR,2,1969,34,0,,5,3,8,3,3,2,9,0,3,
2002,6.7,10642,FR,1,1981,22,0,,6,2,3,1,2,2,5,2,5,
2002,6.7,10643,FR,2,1953,50,0,,2,0,1,1,1,2,5,0,0,
2002,6.7,10644,FR,1,1930,73,0,,5,5,5,6,4,2,7,2,5,
2002,6.7,10645,FR,2,1964,39,0,,2,2,8,7,2,3,7,5,3,
2002,6.7,10646,FR,2,1978,25,0,,0,4,5,5,1,4,8,4,6,
2002,6.7,10647,FR,2,1955,48,0,,0,5,7,3,2,2,5,5,0,
2002,6.7,10648,FR,2,1961,42,0,,9,5,8,4,4,2,8,4,2,
2002,6.7,10649,FR,2,1947,56,0,,5,5,5,4,3,3,5,5,5,
2002,6.7,10650,FR,2,1978,25,0,,5,0,2,1,1,4,5,4,2,
2002,6.7,10651,FR,1,1982,21,0,,6,1,4,2,5,2,9,6,6,
2002,6.7,10652,FR,2,1985,18,0,,4,2,4,4,1,5,5,3,4,
2002,6.7,10653,FR,2,1957,46,0,,2,2,5,3,5,4,4,5,4,
2002,6.7,10654,FR,2,1943,60,0,,3,4,3,5,4,2,6,5,3,
2002,6.7,10655,FR,2,1986,17,0,,6,5,5,7,3,1,8,5,5,
2002,6.7,10656,FR,1,1947,56,0,,0,0,3,0,3,2,9,5,5,
